강우사상번호,연도,월,일,시간,유입량_Qt,유입량_Qt_1_P,유입량_Qt_2_P,유입량_Qt_3_P,유입량_Qt_4_P,유입량_Qt_5_P,유역평균강수량_1h,강수량_지점1_1h,강수량_지점2_1h,강수량_지점3_1h,강수량_지점4_1h,수위_지점1_1h,수위_지점2_1h,유역평균강수량_2h,강수량_지점1_2h,강수량_지점2_2h,강수량_지점3_2h,강수량_지점4_2h,수위_지점1_2h,수위_지점2_2h,유역평균강수량_3h,강수량_지점1_3h,강수량_지점2_3h,강수량_지점3_3h,강수량_지점4_3h,수위_지점1_3h,수위_지점2_3h,유역평균강수량_4h,강수량_지점1_4h,강수량_지점2_4h,강수량_지점3_4h,강수량_지점4_4h,수위_지점1_4h,수위_지점2_4h,유역평균강수량_5h,강수량_지점1_5h,강수량_지점2_5h,강수량_지점3_5h,강수량_지점4_5h,수위_지점1_5h,수위_지점2_5h,유역평균강수량_6h,강수량_지점1_6h,강수량_지점2_6h,강수량_지점3_6h,강수량_지점4_6h,수위_지점1_6h,수위_지점2_6h
87,2018,7,1,9,160.0146974,158.7165976,157.444858,155.6470378,153.6148119,151.7951498,7.8916,3,11,0,0,1.92,120.475,13.3484,13,11,1,0,1.92,120.4666667,13.3484,13,11,14,8,1.92,120.4666667,20.076,18,11,22,33,1.92,120.525,20.076,18,11,22,33,1.92,120.516,19.6616,18,11,22,33,1.92,120.5
87,2018,7,1,10,162.1026277,160.0146974,158.7165976,157.444858,155.6470378,153.6148119,13.3484,4,25,1,8,1.92,120.475,20.076,18,25,14,8,1.92,120.4666667,20.076,18,25,19,24,1.92,120.475,27.0355,20,25,23,36,1.92,120.5214286,26.9742,20,25,23,36,1.92,120.512,26.6211,20,25,23,36,1.92,120.495
87,2018,7,1,11,165.7188919,162.1026277,160.0146974,158.7165976,157.444858,155.6470378,20.076,13,48,14,24,1.95,120.475,27.0355,20,48,19,24,1.95,120.475,27.0355,20,48,22,33,1.95,120.4833333,34.5124,22,48,25,37,1.95,120.5178571,34.3194,22,48,25,37,1.95,120.508,34.098,22,48,25,37,1.95,120.49
87,2018,7,1,12,171.5021277,165.7188919,162.1026277,160.0146974,158.7165976,157.444858,27.0355,18,58,19,33,1.95,120.475,34.5124,22,58,22,33,1.95,120.4833333,34.5124,22,58,23,36,1.95,120.4916667,35.9588,22,58,25,37,1.95,120.5142857,35.7947,22,58,25,37,1.95,120.504,35.6057,22,58,25,37,1.95,120.485
87,2018,7,1,13,180.0072123,171.5021277,165.7188919,162.1026277,160.0146974,158.7165976,34.5124,20,60,22,36,1.96,120.475,35.9588,22,60,23,36,1.96,120.4916667,35.9588,22,60,25,37,1.96,120.5,37.6568,23,60,25,40,1.96,120.5107143,37.5601,23,60,25,40,1.96,120.5,37.4354,23,60,25,40,1.96,120.48
87,2018,7,1,14,191.5538459,180.0072123,171.5021277,165.7188919,162.1026277,160.0146974,35.9588,22,63,23,37,1.96,120.475,37.6568,23,63,25,37,1.96,120.5,37.6568,23,63,25,37,1.96,120.5,39.7138,23,63,26,41,1.96,120.5071429,39.5789,23,63,26,41,1.96,120.496,39.5125,23,63,26,41,1.96,120.48
87,2018,7,1,15,206.4690246,191.5538459,180.0072123,171.5021277,165.7188919,162.1026277,37.6568,21,67,25,37,1.97,120.48125,39.7138,22,67,25,37,1.97,120.5,39.7138,22,67,25,40,1.97,120.5,42.3984,24,67,29,41,1.97,120.5035714,42.2737,24,67,29,41,1.97,120.492,42.2614,24,67,29,41,1.97,120.48
87,2018,7,1,16,225.3441022,206.4690246,191.5538459,180.0072123,171.5021277,165.7188919,39.7138,22,68,25,40,2.12,120.4875,42.3984,24,68,25,40,2.12,120.5,42.3984,24,68,26,41,2.12,120.5,49.5649,43,68,51,51,2.12,120.5,49.5108,43,68,51,51,2.12,120.488,49.4985,43,68,51,51,2.12,120.48
87,2018,7,1,17,248.8365225,225.3441022,206.4690246,191.5538459,180.0072123,171.5021277,42.3984,21,71,25,41,2.23,120.49375,49.5649,42,71,26,41,2.23,120.5,49.5649,42,71,29,41,2.23,120.5,57.1848,65,71,59,62,2.23,120.4964286,57.1848,65,71,59,62,2.23,120.484,57.1725,65,71,59,62,2.23,120.48
87,2018,7,1,18,277.7069373,248.8365225,225.3441022,206.4690246,191.5538459,180.0072123,49.5649,22,74,26,41,2.39,120.5,57.1848,64,74,29,41,2.39,120.5,57.1848,64,74,51,51,2.39,120.5,61.6535,69,74,65,68,2.39,120.4928571,61.6535,69,74,65,68,2.39,120.484,61.6412,69,74,65,68,2.39,120.48
87,2018,7,1,19,313.1288315,277.7069373,248.8365225,225.3441022,206.4690246,191.5538459,57.1848,41,75,29,51,2.71,120.5,61.6535,69,75,51,51,2.71,120.5,61.6535,69,75,59,62,2.71,120.5,64.7847,70,75,65,71,2.71,120.4892857,64.7847,70,75,65,71,2.71,120.484,64.7724,70,75,65,71,2.71,120.485
87,2018,7,1,20,356.4150753,313.1288315,277.7069373,248.8365225,225.3441022,206.4690246,61.6535,64,75,51,62,2.79,120.5,64.7847,70,75,59,62,2.79,120.5,64.7847,70,75,65,68,2.79,120.5,68.4673,72,75,70,77,2.79,120.4857143,68.455,72,75,70,77,2.79,120.484,68.455,72,75,70,77,2.79,120.49
87,2018,7,1,21,409.023248,356.4150753,313.1288315,277.7069373,248.8365225,225.3441022,64.7847,69,78,59,68,2.89,120.5,68.4673,72,78,65,68,2.89,120.5,68.4673,72,78,65,71,2.89,120.5,72.6171,73,78,73,81,2.89,120.4857143,72.6048,73,78,73,81,2.89,120.484,72.6048,73,78,73,81,2.89,120.495
87,2018,7,1,22,472.3865725,409.023248,356.4150753,313.1288315,277.7069373,248.8365225,68.4673,70,82,65,71,2.97,120.5,72.6171,73,82,65,71,2.97,120.5,72.6171,73,82,70,77,2.97,120.5,75.781,74,82,75,83,2.97,120.4857143,75.781,74,82,75,83,2.97,120.484,75.781,74,82,75,83,2.97,120.5
87,2018,7,1,23,547.6961368,472.3865725,409.023248,356.4150753,313.1288315,277.7069373,72.6171,72,86,65,77,3.01,120.5,75.781,74,86,70,77,3.01,120.5,75.781,74,86,73,81,3.01,120.5,76.7784,75,86,76,85,3.01,120.4857143,76.7784,75,86,76,85,3.01,120.488,76.7784,75,86,76,85,3.01,120.5
87,2018,7,1,24,636.0824955,547.6961368,472.3865725,409.023248,356.4150753,313.1288315,75.781,73,86,70,81,3.26,120.5,76.7784,75,86,73,81,3.26,120.5,76.7784,75,86,75,83,3.26,120.5,78.4349,78,86,77,85,3.26,120.4857143,78.4349,78,86,77,85,3.26,120.492,78.4349,78,86,77,85,3.26,120.5
87,2018,7,2,1,738.260451,636.0824955,547.6961368,472.3865725,409.023248,356.4150753,76.7784,74,89,73,83,3.49,120.5,78.4349,78,89,75,83,3.49,120.5,78.4349,78,89,76,85,3.49,120.5083333,79.436,78,89,77,85,3.49,120.4892857,79.436,78,89,77,85,3.49,120.5,79.436,78,89,77,85,3.49,120.5
87,2018,7,2,2,853.2817964,738.260451,636.0824955,547.6961368,472.3865725,409.023248,78.4349,75,91,75,85,3.65,120.50625,79.436,78,91,76,85,3.65,120.5083333,79.436,78,91,77,85,3.65,120.5166667,85.3602,80,91,88,93,3.65,120.4964286,85.3602,80,91,88,93,3.65,120.508,85.3602,80,91,88,93,3.65,120.505
87,2018,7,2,3,979.8000507,853.2817964,738.260451,636.0824955,547.6961368,472.3865725,79.436,78,92,76,85,3.83,120.5125,85.3602,80,92,77,85,3.83,120.5166667,85.3602,80,92,77,85,3.83,120.5333333,94.0116,86,92,97,112,3.83,120.5071429,94.0116,86,92,97,112,3.83,120.516,94.0116,86,92,97,112,3.83,120.51
87,2018,7,2,4,1116.538646,979.8000507,853.2817964,738.260451,636.0824955,547.6961368,85.3602,78,100,77,85,4.12,120.525,94.0116,86,100,77,85,4.12,120.5333333,94.0116,86,100,88,93,4.12,120.5583333,102.4608,91,100,101,122,4.12,120.5214286,102.4608,91,100,101,122,4.12,120.528,102.4608,91,100,101,122,4.12,120.52
87,2018,7,2,5,1262.050808,1116.538646,979.8000507,853.2817964,738.260451,636.0824955,94.0116,80,103,77,93,4.4,120.54375,102.4608,91,103,88,93,4.4,120.5583333,102.4608,91,103,97,112,4.4,120.5916667,105.2186,93,103,103,125,4.4,120.5392857,105.2186,93,103,103,125,4.4,120.544,105.2186,93,103,103,125,4.4,120.535
87,2018,7,2,6,1414.139028,1262.050808,1116.538646,979.8000507,853.2817964,738.260451,102.4608,86,103,88,112,4.76,120.56875,105.2186,93,103,97,112,4.76,120.5916667,105.2186,93,103,101,122,4.76,120.6333333,106.8741,94,103,109,127,4.76,120.5571429,106.8741,94,103,109,127,4.76,120.564,106.8299,94,103,109,127,4.76,120.555
87,2018,7,2,7,1570.418114,1414.139028,1262.050808,1116.538646,979.8000507,853.2817964,105.2186,91,106,97,122,5.21,120.6,106.8741,94,106,101,122,5.21,120.6333333,106.8741,94,106,103,125,5.21,120.6833333,111.2854,95,106,123,136,5.21,120.5785714,111.2854,95,106,123,136,5.21,120.588,111.2412,95,106,123,136,5.21,120.58
87,2018,7,2,8,1728.370372,1570.418114,1414.139028,1262.050808,1116.538646,979.8000507,106.8741,93,109,101,125,5.66,120.6375,111.2854,95,109,103,125,5.66,120.6833333,111.2854,95,109,109,127,5.66,120.7416667,115.2427,100,109,126,141,5.66,120.6035714,115.2427,100,109,126,141,5.66,120.616,115.1985,100,109,126,141,5.66,120.61
87,2018,7,2,9,1884.948102,1728.370372,1570.418114,1414.139028,1262.050808,1116.538646,111.2854,94,112,103,127,6.06,120.68125,115.2427,100,112,109,127,6.06,120.7416667,115.2427,100,112,123,136,6.06,120.8083333,117.279,102,112,126,143,6.06,120.6321429,117.279,102,112,126,143,6.06,120.648,117.2348,102,112,126,143,6.06,120.645
87,2018,7,2,10,2036.922318,1884.948102,1728.370372,1570.418114,1414.139028,1262.050808,115.2427,95,113,109,136,6.27,120.73125,117.279,102,113,123,136,6.27,120.8083333,117.279,102,113,126,141,6.27,120.8833333,117.4026,102,113,128,143,6.27,120.6642857,117.4026,102,113,128,143,6.27,120.684,117.3584,102,113,128,143,6.27,120.685
87,2018,7,2,11,2180.868883,2036.922318,1884.948102,1728.370372,1570.418114,1414.139028,117.279,100,113,123,141,6.38,120.7875,117.4026,102,113,126,141,6.38,120.8833333,117.4026,102,113,126,143,6.38,120.975,117.4319,102,113,128,143,6.38,120.7035714,117.4319,102,113,128,143,6.38,120.728,117.3335,102,113,128,143,6.38,120.73
87,2018,7,2,12,2313.507317,2180.868883,2036.922318,1884.948102,1728.370372,1570.418114,117.4026,102,113,126,143,6.47,120.85625,117.4319,102,113,126,143,6.47,120.975,117.4319,102,113,128,143,6.47,121.075,117.4319,102,113,128,143,6.47,120.7464286,117.3877,102,113,128,143,6.47,120.776,117.3335,102,113,128,143,6.47,120.785
87,2018,7,2,13,2432.326911,2313.507317,2180.868883,2036.922318,1884.948102,1728.370372,117.4319,102,113,126,143,6.51,120.93125,117.4319,102,113,128,143,6.51,121.075,117.4319,102,113,128,143,6.51,121.1833333,117.9805,102,113,131,143,6.51,120.7964286,117.9363,102,113,131,143,6.51,120.832,117.8821,102,113,131,143,6.51,120.845
87,2018,7,2,14,2535.009397,2432.326911,2313.507317,2180.868883,2036.922318,1884.948102,117.4319,102,113,128,143,6.58,121.01875,117.9805,102,113,128,143,6.58,121.1833333,117.9805,102,113,128,143,6.58,121.3083333,119.4953,102,113,137,148,6.58,120.8535714,119.4953,102,113,137,148,6.58,120.896,119.4411,102,113,137,148,6.58,120.915
87,2018,7,2,15,2619.545057,2535.009397,2432.326911,2313.507317,2180.868883,2036.922318,117.9805,102,114,128,143,6.62,121.11875,119.4953,102,114,128,143,6.62,121.3083333,119.4953,102,114,131,143,6.62,121.4416667,121.6603,102,114,140,151,6.62,120.9178571,121.6603,102,114,140,151,6.62,120.968,121.6061,102,114,140,151,6.62,120.995
87,2018,7,2,16,2685.158363,2619.545057,2535.009397,2432.326911,2313.507317,2180.868883,119.4953,102,116,128,143,6.61,121.23125,121.6603,102,116,131,143,6.61,121.4416667,121.6603,102,116,137,148,6.61,121.5833333,122.7384,102,116,141,152,6.61,120.9892857,122.7384,102,116,141,152,6.61,121.048,122.6283,102,116,141,152,6.61,121.085
87,2018,7,2,17,2731.571906,2685.158363,2619.545057,2535.009397,2432.326911,2313.507317,121.6603,102,118,131,148,6.59,121.35625,122.7384,102,118,137,148,6.59,121.5833333,122.7384,102,118,140,151,6.59,121.725,124.9311,102,118,145,154,6.59,121.0642857,124.8769,102,118,145,154,6.59,121.132,124.821,102,118,145,154,6.59,121.185
87,2018,7,2,18,2759.266557,2731.571906,2685.158363,2619.545057,2535.009397,2432.326911,122.7384,102,119,137,151,6.54,121.48125,124.9311,102,119,140,151,6.54,121.725,124.9311,102,119,141,152,6.54,121.875,127.2571,106,119,145,155,6.54,121.1464286,127.2029,106,119,145,155,6.54,121.224,127.147,106,119,145,155,6.54,121.29
87,2018,7,2,19,2768.985949,2759.266557,2731.571906,2685.158363,2619.545057,2535.009397,124.9311,102,120,140,152,6.48,121.61875,127.2571,106,120,141,152,6.48,121.875,127.2571,106,120,145,154,6.48,122.0333333,128.6723,108,120,146,155,6.48,121.2357143,128.6723,108,120,146,155,6.48,121.324,128.6164,108,120,145,155,6.48,121.405
87,2018,7,2,20,2761.766475,2768.985949,2759.266557,2731.571906,2685.158363,2619.545057,127.2571,102,120,141,154,6.39,121.7625,128.6723,108,120,145,154,6.39,122.0333333,128.6723,108,120,145,155,6.39,122.2,128.9628,108,120,146,155,6.39,121.3321429,128.9628,108,120,146,155,6.39,121.432,128.9069,108,120,132,155,6.39,121.53
87,2018,7,2,21,2738.717717,2761.766475,2768.985949,2759.266557,2731.571906,2685.158363,128.6723,106,120,145,155,6.3,121.9125,128.9628,108,120,145,155,6.3,122.2,128.9628,108,120,146,155,6.3,122.3666667,129.3786,108,120,146,156,6.3,121.4321429,129.3786,108,120,146,156,6.3,121.544,129.3227,108,120,127,156,6.3,121.665
87,2018,7,2,22,2701.032986,2738.717717,2761.766475,2768.985949,2759.266557,2731.571906,128.9628,108,121,145,155,6.2,122.0625,129.3786,108,121,146,155,6.2,122.3666667,129.3786,108,121,145,155,6.2,122.5416667,129.5979,108,121,146,156,6.2,121.5392857,129.542,108,121,146,156,6.2,121.664,129.542,108,121,124,156,6.2,121.8
87,2018,7,2,23,2650.240497,2701.032986,2738.717717,2761.766475,2768.985949,2759.266557,129.3786,108,121,146,155,6.1,122.21875,129.5979,108,121,145,155,6.1,122.5416667,129.5979,108,121,132,156,6.1,122.7166667,129.7867,109,121,146,156,6.1,121.6535714,129.7308,109,121,146,156,6.1,121.792,129.7308,109,121,123,156,6.1,121.945
87,2018,7,2,24,2588.103853,2650.240497,2701.032986,2738.717717,2761.766475,2768.985949,129.5979,108,121,146,156,5.99,122.38125,129.7867,109,121,132,156,5.99,122.7166667,129.7867,109,121,127,156,5.99,122.8916667,129.9334,109,121,146,156,5.99,121.7714286,129.9334,109,121,146,156,5.99,121.924,129.9334,109,121,121,148,5.99,122.095
87,2018,7,3,1,2516.993303,2588.103853,2650.240497,2701.032986,2738.717717,2761.766475,129.7867,108,122,145,156,5.88,122.54375,129.9334,109,122,127,156,5.88,122.8916667,129.9334,109,122,124,156,5.88,123.0666667,130.3619,109,122,146,156,5.88,121.8964286,130.3619,109,122,146,156,5.88,122.064,130.3619,109,122,121,132,5.88,122.245
87,2018,7,3,2,2439.346397,2516.993303,2588.103853,2650.240497,2701.032986,2738.717717,129.9334,109,123,132,156,5.77,122.7125,130.3619,109,123,124,156,5.77,123.0666667,130.3619,109,123,123,156,5.77,123.2416667,130.6728,109,123,146,148,5.77,122.0285714,130.6728,109,123,146,148,5.77,122.208,130.6728,109,123,121,123,5.77,122.4
87,2018,7,3,3,2357.263243,2439.346397,2516.993303,2588.103853,2650.240497,2701.032986,130.3619,109,123,127,156,5.66,122.8875,130.6728,109,123,123,156,5.66,123.2416667,130.6728,109,123,121,148,5.66,123.4083333,130.8579,109,123,146,132,5.66,122.1642857,130.8579,109,123,146,132,5.66,122.356,130.8579,109,123,120,120,5.66,122.56
87,2018,7,3,4,2272.759589,2357.263243,2439.346397,2516.993303,2588.103853,2650.240497,130.6728,109,123,124,148,5.55,123.05625,130.8579,109,123,121,148,5.55,123.4083333,130.8579,109,123,121,132,5.55,123.575,130.9425,109,123,146,123,5.55,122.3071429,130.9425,109,123,146,123,5.55,122.508,130.9425,109,123,117,119,5.55,122.72
87,2018,7,3,5,2187.794269,2272.759589,2357.263243,2439.346397,2516.993303,2588.103853,130.8579,109,123,123,132,5.45,123.23125,130.9425,109,123,121,132,5.45,123.575,130.9425,109,123,121,123,5.45,123.7416667,130.9425,109,123,146,120,5.45,122.45,130.9425,109,123,146,120,5.45,122.66,130.9425,109,123,95,119,5.45,122.885
87,2018,7,3,6,2104.09846,2187.794269,2272.759589,2357.263243,2439.346397,2516.993303,130.9425,109,123,121,123,5.37,123.4,130.9425,109,123,121,123,5.37,123.7416667,130.9425,109,123,120,120,5.37,123.9083333,130.9425,109,123,146,119,5.37,122.6,130.9425,109,123,146,119,5.37,122.816,130.9425,109,123,87,116,5.37,123.05
87,2018,7,3,7,2023.188099,2104.09846,2187.794269,2272.759589,2357.263243,2439.346397,130.9425,109,123,121,120,5.29,123.56875,130.9425,109,123,120,120,5.29,123.9083333,130.9425,109,122,117,119,5.29,124.0666667,130.9425,109,122,146,119,5.29,122.75,130.9425,109,122,146,119,5.29,122.972,130.9425,109,123,81,115,5.29,123.22
87,2018,7,3,8,1945.945819,2023.188099,2104.09846,2187.794269,2272.759589,2357.263243,130.9425,109,123,121,119,5.22,123.73125,130.9425,109,123,117,119,5.22,124.0666667,130.9425,109,118,95,119,5.22,124.2166667,130.9425,109,118,146,116,5.22,122.9,130.9425,109,118,146,116,5.22,123.128,130.4568,109,122,81,115,5.22,123.385
87,2018,7,3,9,1873.095922,1945.945819,2023.188099,2104.09846,2187.794269,2272.759589,130.9425,109,123,120,119,5.13,123.8875,130.9425,109,123,95,119,5.13,124.2166667,130.9425,109,112,87,116,5.13,124.3666667,130.9425,109,112,146,115,5.13,123.05,130.9425,109,112,146,115,5.13,123.284,126.4685,109,118,76,105,5.13,123.55
87,2018,7,3,10,1805.057997,1873.095922,1945.945819,2023.188099,2104.09846,2187.794269,130.9425,109,123,117,116,5.06,124.04375,130.9425,109,123,87,116,5.06,124.3666667,130.9425,109,98,81,115,5.06,124.5083333,130.9425,109,98,145,115,5.06,123.2,130.9425,109,98,145,115,5.06,123.44,118.2234,109,112,73,94,5.06,123.71
87,2018,7,3,11,1741.03277,1805.057997,1873.095922,1945.945819,2023.188099,2104.09846,130.9425,109,123,95,115,5,124.19375,130.9425,109,123,81,115,5,124.5083333,130.9425,109,75,81,115,5,124.6416667,130.9425,109,75,132,105,5,123.35,130.9425,109,75,132,105,5,123.596,111.4475,109,98,71,88,5,123.865
87,2018,7,3,12,1680.180344,1741.03277,1805.057997,1873.095922,1945.945819,2023.188099,130.9425,109,124,87,115,4.95,124.3375,130.9425,109,124,81,115,4.95,124.6416667,130.9425,109,66,76,105,4.95,124.775,131.0627,109,66,127,94,4.95,123.5,131.0627,109,66,127,94,4.95,123.748,104.6082,109,76,70,85,4.95,124.015
87,2018,7,3,13,1622.717199,1680.180344,1741.03277,1805.057997,1873.095922,1945.945819,130.9425,109,124,81,105,4.88,124.475,131.0627,109,124,76,105,4.88,124.775,131.0627,109,64,73,94,4.88,124.9,131.0627,109,64,124,88,4.88,123.65,131.0627,109,64,124,88,4.88,123.9,97.1313,109,66,69,79,4.88,124.16
87,2018,7,3,14,1569.075529,1622.717199,1680.180344,1741.03277,1805.057997,1873.095922,131.0627,109,124,81,94,4.81,124.6125,131.0627,109,123,73,94,4.81,124.9,131.0627,109,61,71,88,4.81,125.0166667,131.144,109,61,123,85,4.81,123.8,130.6583,109,61,123,85,4.81,124.048,95.7049,109,64,69,75,4.81,124.305
87,2018,7,3,15,1519.494002,1569.075529,1622.717199,1680.180344,1741.03277,1805.057997,131.0627,109,123,76,88,4.74,124.74375,131.144,109,119,71,88,4.74,125.0166667,131.144,109,57,70,85,4.74,125.1333333,131.414,109,57,121,79,4.74,123.9464286,126.94,109,57,121,79,4.74,124.192,94.1452,109,61,58,73,4.74,124.445
87,2018,7,3,16,1474.162906,1519.494002,1569.075529,1622.717199,1680.180344,1741.03277,131.144,109,119,73,85,4.68,124.86875,131.414,109,113,70,85,4.68,125.1333333,131.414,109,56,69,79,4.68,125.2333333,131.0134,109,56,121,75,4.68,124.0892857,118.78,109,56,121,75,4.68,124.328,92.1409,109,57,49,71,4.68,124.58
87,2018,7,3,17,1433.136492,1474.162906,1519.494002,1569.075529,1622.717199,1680.180344,131.414,109,113,71,79,4.61,124.9875,131.0134,109,99,69,79,4.61,125.2333333,131.0134,109,53,69,75,4.61,125.3333333,127.4368,109,53,121,73,4.61,124.2285714,112.4158,109,53,121,73,4.61,124.46,89.8037,109,56,45,71,4.61,124.705
87,2018,7,3,18,1395.924873,1433.136492,1474.162906,1519.494002,1569.075529,1622.717199,131.0134,109,99,70,75,4.54,125.1,127.4368,109,76,69,75,4.54,125.3333333,127.4368,109,50,58,73,4.54,125.425,119.4707,109,50,120,71,4.54,124.3642857,105.7353,109,50,120,71,4.54,124.592,82.8456,109,53,43,71,4.54,124.83
87,2018,7,3,19,1361.87026,1395.924873,1433.136492,1474.162906,1519.494002,1569.075529,127.4368,108,76,69,73,4.49,125.20625,119.4707,108,66,58,73,4.49,125.425,119.4707,108,49,49,71,4.49,125.5166667,112.7027,108,49,117,71,4.49,124.4964286,98.2663,108,49,117,71,4.49,124.72,75.1795,108,50,37,63,4.49,124.95
87,2018,7,3,20,1330.187405,1361.87026,1395.924873,1433.136492,1474.162906,1519.494002,119.4707,99,66,69,71,4.43,125.3125,112.7027,99,64,49,71,4.43,125.5166667,112.7027,99,49,45,71,4.43,125.6,105.8024,99,49,95,71,4.43,124.6214286,96.8178,99,49,95,71,4.43,124.84,70.77,99,49,23,44,4.43,125.065
87,2018,7,3,21,1300.03395,1330.187405,1361.87026,1395.924873,1433.136492,1474.162906,112.7027,94,64,58,71,4.37,125.40625,105.8024,94,61,45,71,4.37,125.6,105.8024,94,46,43,71,4.37,125.6833333,98.3724,94,46,87,63,4.37,124.7464286,95.035,94,46,87,63,4.37,124.956,67.6857,94,49,20,34,4.37,125.175
87,2018,7,3,22,1270.466558,1300.03395,1330.187405,1361.87026,1395.924873,1433.136492,105.8024,92,61,49,71,4.32,125.5,98.3724,92,57,43,71,4.32,125.6833333,98.3724,92,42,37,63,4.32,125.7583333,96.9317,92,42,81,44,4.32,124.8642857,93.0126,92,42,81,44,4.32,125.068,64.0701,92,46,20,31,4.32,125.28
87,2018,7,3,23,1240.516647,1270.466558,1300.03395,1330.187405,1361.87026,1395.924873,98.3724,90,57,45,63,4.27,125.58125,96.9317,90,56,37,63,4.27,125.7583333,96.9317,90,38,23,44,4.27,125.8333333,95.1801,90,38,81,34,4.27,124.9785714,90.3418,90,38,81,34,4.27,125.176,59.9984,90,42,18,29,4.27,125.375
87,2018,7,3,24,1209.404349,1240.516647,1270.466558,1300.03395,1330.187405,1361.87026,96.9317,90,57,43,44,4.22,125.6625,95.1801,90,54,23,44,4.22,125.8333333,95.1801,90,39,20,34,4.22,125.9,93.3992,90,39,76,31,4.22,125.0857143,83.4132,90,39,76,31,4.22,125.276,57.1307,90,39,18,20,4.22,125.47
87,2018,7,4,1,1177.104657,1209.404349,1240.516647,1270.466558,1300.03395,1330.187405,95.1801,89,55,37,34,4.16,125.7375,93.3992,89,52,20,34,4.16,125.9,93.3992,89,37,20,31,4.16,125.9666667,90.9007,89,37,73,29,4.16,125.1928571,75.9896,89,37,73,29,4.16,125.376,56.3837,89,40,18,15,4.16,125.555
87,2018,7,4,2,1143.831116,1177.104657,1209.404349,1240.516647,1270.466558,1300.03395,93.3992,89,52,23,31,4.11,125.8125,90.9007,89,51,20,31,4.11,125.9666667,90.9007,89,35,18,29,4.11,126.025,83.9593,89,35,71,20,4.11,125.2928571,71.8166,89,35,71,20,4.11,125.468,55.0229,89,37,15,13,4.11,125.64
87,2018,7,4,3,1109.996627,1143.831116,1177.104657,1209.404349,1240.516647,1270.466558,90.9007,87,52,20,29,4.07,125.88125,83.9593,87,52,18,29,4.07,126.025,83.9593,87,35,18,20,4.07,126.0833333,76.4123,87,35,70,15,4.07,125.3892857,68.8124,87,35,70,15,4.07,125.556,54.1488,87,36,9,13,4.07,125.715
87,2018,7,4,4,1076.030453,1109.996627,1143.831116,1177.104657,1209.404349,1240.516647,83.9593,68,52,20,20,4.03,125.95,76.4123,68,49,18,20,4.03,126.0833333,76.4123,68,27,18,15,4.03,126.15,72.0471,68,27,69,13,4.03,125.4857143,65.2333,68,27,69,13,4.03,125.644,48.3281,68,35,6,13,4.03,125.79
87,2018,7,4,5,1042.227957,1076.030453,1109.996627,1143.831116,1177.104657,1209.404349,76.4123,45,49,18,15,3.98,126.01875,72.0471,45,45,18,15,3.98,126.15,72.0471,45,24,15,13,3.98,126.2166667,69.0076,45,24,69,13,3.98,125.5785714,61.1752,45,24,69,13,3.98,125.728,39.7684,45,27,5,13,3.98,125.865
87,2018,7,4,6,1008.85103,1042.227957,1076.030453,1109.996627,1143.831116,1177.104657,72.0471,40,46,18,13,3.94,126.0875,69.0076,40,42,15,13,3.94,126.2166667,69.0076,40,25,9,13,3.94,126.275,65.3882,40,25,58,13,3.94,125.6642857,58.0622,40,25,58,13,3.94,125.808,31.3824,40,25,1,13,3.94,125.94
87,2018,7,4,7,976.1417431,1008.85103,1042.227957,1076.030453,1109.996627,1143.831116,69.0076,39,42,18,13,3.9,126.15,65.3882,39,42,9,13,3.9,126.275,65.3882,39,22,6,13,3.9,126.3333333,61.3439,39,22,49,14,3.9,125.75,57.1703,39,22,49,14,3.9,125.884,28.7301,39,25,1,9,3.9,126.01
87,2018,7,4,8,944.2629128,976.1417431,1008.85103,1042.227957,1076.030453,1109.996627,65.3882,37,42,15,13,3.85,126.2125,61.3439,37,39,6,13,3.85,126.3333333,61.3439,37,19,5,13,3.85,126.3916667,58.1957,37,19,45,14,3.85,125.8285714,55.5418,37,19,45,14,3.85,125.956,27.1026,37,22,0,6,3.85,126.08
87,2018,7,4,9,913.3460954,944.2629128,976.1417431,1008.85103,1042.227957,1076.030453,61.3439,36,39,9,13,3.83,126.275,58.1957,36,37,5,13,3.83,126.3916667,58.1957,36,16,1,14,3.83,126.45,57.1983,36,16,43,9,3.83,125.9071429,54.5407,36,16,43,9,3.83,126.028,22.6913,36,19,0,5,3.83,126.145
87,2018,7,4,10,883.4770756,913.3460954,944.2629128,976.1417431,1008.85103,1042.227957,58.1957,35,37,6,14,3.79,126.3375,57.1983,35,36,1,14,3.79,126.45,57.1983,35,15,1,9,3.79,126.5083333,55.5697,35,15,37,6,3.79,125.9785714,48.6444,35,15,37,6,3.79,126.096,18.7619,35,16,0,3,3.79,126.21
87,2018,7,4,11,854.7865947,883.4770756,913.3460954,944.2629128,976.1417431,1008.85103,57.1983,34,36,5,9,3.74,126.39375,55.5697,34,28,1,9,3.74,126.5083333,55.5697,34,15,0,6,3.74,126.5666667,54.5686,34,15,23,5,3.74,126.05,39.993,34,15,23,5,3.74,126.164,16.7256,34,15,0,2,3.74,126.27
87,2018,7,4,12,827.6309926,854.7865947,883.4770756,913.3460954,944.2629128,976.1417431,55.5697,31,28,1,6,3.71,126.45,54.5686,31,25,0,6,3.71,126.5666667,54.5686,31,15,0,5,3.71,126.625,48.6444,31,15,20,3,3.71,126.1178571,31.5438,31,15,20,3,3.71,126.228,16.602,31,15,0,2,3.71,126.33
